customer_id,tenure_months,plan,city,monthly_usage,has_addon,support_tickets
745,,basic,city_02,135.7,False,2
746,67,basic,city_04,94.2,True,0
747,38,standard,city_19,48.2,False,3
748,47,basic,city_05,,False,3
749,53,basic,city_17,,False,5
750,60,standard,city_17,37.4,True,0
751,17,standard,city_17,152.5,False,3
752,19,basic,city_02,116.9,False,4
753,67,premium,city_18,48.5,False,6
754,5,basic,city_05,114.5,False,0
755,52,standard,city_06,124.2,False,3
756,63,premium,city_14,85.4,False,6
757,71,basic,city_16,62.9,True,0
758,25,basic,city_07,124.9,False,0
759,68,premium,city_01,90.4,False,0
760,22,standard,city_05,141.9,True,2
761,38,standard,city_16,135.9,False,4
762,9,basic,city_13,152.8,True,2
763,,basic,city_08,159.8,True,3
764,16,premium,city_09,43.6,False,0
765,70,premium,city_19,108.3,False,0
766,44,standard,city_01,50.3,True,2
767,67,basic,city_02,184.2,False,0
768,56,standard,city_01,61.7,False,1
769,2,basic,city_15,51.3,True,0
770,35,basic,city_15,40.4,False,2
771,13,premium,city_03,,True,4
772,56,premium,city_00,126.0,False,0
773,59,standard,city_11,147.8,False,0
774,7,standard,city_14,99.9,True,0
775,42,premium,city_12,59.4,False,6
776,64,premium,city_05,121.2,False,0
777,21,basic,city_10,89.8,True,0
778,72,standard,city_17,76.0,True,0
779,52,standard,city_04,109.2,False,0
780,14,premium,city_09,29.5,False,6
781,2,standard,city_07,41.8,True,2
782,67,premium,city_12,54.3,False,4
783,32,premium,city_18,52.4,True,0
784,61,premium,city_10,186.6,True,5
785,45,standard,city_04,171.5,True,1
786,18,standard,city_06,99.6,False,0
787,53,basic,city_17,,False,1
788,53,premium,city_05,116.3,True,6
789,40,standard,city_05,86.2,False,4
790,13,premium,city_08,180.9,True,9
791,13,premium,city_04,127.9,False,0
792,23,premium,city_04,139.2,True,6
793,59,premium,city_17,75.1,False,6
794,13,premium,city_02,99.5,False,8
795,64,standard,city_01,86.1,True,0
796,70,basic,city_10,116.2,True,2
797,23,premium,city_11,64.5,True,6
798,,basic,city_10,252.1,True,0
799,19,premium,city_07,107.0,False,5
